Player,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
48,29.0,PHO,NBA,C,70.0,58.0,25.5,5.5,10.9,0.501,0.0,0.0,0.0,5.5,10.9,0.503,0.501,3.9,5.3,0.746,1.4,4.2,5.5,2.2,0.4,0.7,2.3,3.4,14.9,406000.0
49,23.0,HOU,NBA,SG,45.0,0.0,4.2,0.8,1.5,0.493,0.0,0.1,0.0,0.8,1.5,0.515,0.493,0.4,0.7,0.633,0.2,0.4,0.6,0.6,0.2,0.1,0.5,0.6,1.9,80000.0
50,24.0,DAL,NBA,SF,72.0,4.0,18.3,3.8,8.4,0.454,0.6,1.5,0.385,3.2,6.9,0.47,0.489,1.1,1.4,0.74,1.4,1.9,3.3,0.8,0.6,0.1,0.8,1.8,9.3,200000.0
51,31.0,DEN,NBA,SF,81,81,36.1,11.6,22.4,.518,0.0,0.1,.200,11.6,22.3,.519,.518,4.7,5.7,.829,2.5,3.1,5.7,4.2,1.2,0.6,3.1,3.2,27.9,790000.0
52,34.0,PHI,NBA,SF,78.0,78.0,32.5,7.8,15.8,0.494,0.0,0.2,0.214,7.8,15.7,0.497,0.495,4.3,5.7,0.765,2.2,3.1,5.3,3.0,1.7,1.4,2.7,2.6,20.0,1054000.0
53,29.0,DEN,NBA,SG,81.0,0.0,17.7,4.0,8.2,0.489,0.7,1.9,0.363,3.3,6.2,0.528,0.532,1.4,1.6,0.863,0.3,1.1,1.5,2.9,0.8,0.1,1.6,2.1,10.1,60000.0
54,24.0,GSW,NBA,SG,82.0,82.0,35.0,7.4,16.7,0.445,0.5,1.7,0.294,6.9,15.0,0.462,0.46,4.1,5.1,0.81,0.8,1.7,2.5,5.0,1.6,0.5,3.1,2.8,19.5,200000.0
55,24.0,PHO,NBA,PG,79,1,16.7,3.6,8.1,0.45,0.5,1.6,0.325,3.1,6.5,0.48,0.482,1.1,1.4,0.755,0.3,0.7,1.0,2.4,0.8,0.0,1.5,2.2,8.8,125000.0
56,31.0,CLE,NBA,SG,71.0,50.0,31.7,8.6,18.7,0.459,1.0,2.7,0.368,7.6,16.0,0.474,0.485,4.3,5.8,0.749,0.9,2.1,3.0,4.5,1.1,0.2,2.0,2.3,22.5,675000.0
57,24.0,IND,NBA,PF,65.0,13.0,17.3,2.3,4.8,0.481,0.0,0.0,0.0,2.3,4.7,0.484,0.481,1.8,2.7,0.69,1.5,2.9,4.4,1.0,0.4,0.2,1.4,3.0,6.4,269000.0
58,32.0,SAS,NBA,SG,72,69,29.0,8.3,16.4,.508,0.0,0.1,.000,8.3,16.3,.512,.508,4.5,5.3,.844,1.1,2.2,3.3,2.5,0.9,0.7,2.8,2.9,21.2,831000.0
59,35.0,SAS,NBA,C,81,81,34.0,6.6,10.5,.623,0.0,0.0,.000,6.6,10.5,.624,.623,6.0,8.0,.749,2.9,7.6,10.4,1.6,0.5,2.1,3.0,3.8,19.1,600000.0
60,25.0,NJN,NBA,C,81.0,54.0,29.9,4.7,10.1,0.465,0.0,0.0,0.0,4.7,10.1,0.465,0.465,3.4,4.0,0.841,2.8,5.0,7.8,2.0,0.5,1.1,1.7,1.7,12.8,350000.0
